FIPS,State,County,% Limited Access,% Diabetic,% Rural,Household Income,Mentally Unhealthy Days,Food Environment Index,Income Ratio
29071.0,Missouri,Franklin,2.486260647,10.3,55.598470815,51138.0,4.0,7.8,4.0092386959
29073.0,Missouri,Gasconade,2.4344809775,11.8,80.86979372,41270.0,3.9,7.8,4.2559001254
29075.0,Missouri,Gentry,1.3246714787,11.3,100.0,39265.0,3.9,7.9,3.9082524532
29077.0,Missouri,Greene,5.9023847878,8.8,13.997688735,38525.0,3.6,7.0,4.3377387828
29079.0,Missouri,Grundy,13.315944277,10.0,45.463405126,37172.0,3.2,6.7,4.3564512225
29081.0,Missouri,Harrison,10.960642873,12.4,70.391872279,36229.0,2.3,6.9,4.4193963931
29083.0,Missouri,Henry,10.956195568,11.3,49.546515805,39666.0,4.8,6.6,4.1393903869
29085.0,Missouri,Hickory,3.262872516,13.7,100.0,30040.0,9.8,7.1,3.9958246347
29087.0,Missouri,Holt,35.795139267,11.8,100.0,41213.0,,4.5,3.6169413728
29089.0,Missouri,Howard,11.171846136,11.5,64.057570978,41356.0,2.7,6.8,5.0945920363
29091.0,Missouri,Howell,9.7486784252,11.2,72.173267327,31665.0,5.9,6.6,4.6697085664
29093.0,Missouri,Iron,10.23400473,11.4,74.854186265,32994.0,5.8,6.3,4.4437286353
29095.0,Missouri,Jackson,6.6059881879,10.7,3.8369343685,46802.0,3.8,6.5,4.8307109103
29097.0,Missouri,Jasper,8.8854833357,11.3,23.691697046,40530.0,4.7,6.8,4.3062283737
29099.0,Missouri,Jefferson,6.9241605237,9.9,30.196175246,55305.0,4.7,7.7,3.7704752275
29101.0,Missouri,Johnson,6.4460227984,10.4,50.443958551,45011.0,2.5,6.9,4.2213271772
29103.0,Missouri,Knox,10.657917039,11.1,100.0,34894.0,,6.7,5.4174457177
29105.0,Missouri,Laclede,7.7428330895,11.6,60.512777262,36632.0,3.7,6.7,3.917979329
29107.0,Missouri,Lafayette,4.6419345076,10.7,56.948563554,46878.0,2.4,7.7,3.7211186835
29109.0,Missouri,Lawrence,4.3551872176,12.6,58.686649066,38724.0,3.4,7.6,4.19083483
29111.0,Missouri,Lewis,16.198664022,12.3,100.0,41187.0,3.1,6.4,4.0791948523
29113.0,Missouri,Lincoln,4.5072978629,13.1,74.829737853,54144.0,4.9,7.6,3.69750166
29115.0,Missouri,Linn,10.871757204,11.2,66.452472377,37773.0,4.1,6.8,4.5522955211
29117.0,Missouri,Livingston,3.237375347,11.3,36.604146101,38839.0,3.5,7.4,4.5157578506
29119.0,Missouri,McDonald,2.2196365361,11.3,99.991335615,35915.0,3.8,7.6,4.6564116526
29121.0,Missouri,Macon,5.5445269798,11.3,67.788770397,38110.0,4.3,7.5,4.1378786994
29123.0,Missouri,Madison,8.2432128636,12.3,65.507933911,33631.0,,7.0,3.4506777317
29125.0,Missouri,Maries,1.6271738375,10.9,100.0,40404.0,,8.1,4.1105723681
29127.0,Missouri,Marion,6.2297386585,9.0,24.766338904,40981.0,3.8,7.2,4.1854670168
29129.0,Missouri,Mercer,4.7691264402,12.4,100.0,38726.0,,7.7,4.3289273005
29131.0,Missouri,Miller,1.3524625331,11.1,79.780184257,36552.0,2.8,7.5,4.7001963641
29133.0,Missouri,Mississippi,0.3427276121,12.5,32.699540326,31421.0,,6.7,4.693122921
29135.0,Missouri,Moniteau,2.7364458456,10.4,52.700711219,46123.0,3.0,7.9,4.6665390924
29137.0,Missouri,Monroe,1.3279669458,13.8,100.0,38940.0,3.1,7.7,3.4969436158
29139.0,Missouri,Montgomery,4.632241581,12.0,78.514220333,39750.0,,7.3,4.3805112369
29141.0,Missouri,Morgan,1.2033798041,12.2,100.0,32761.0,5.0,7.6,4.3360833108
29143.0,Missouri,New Madrid,1.683134817,13.5,56.863262292,34927.0,,6.8,5.2812563598
29145.0,Missouri,Newton,8.7497232079,11.9,64.437140792,41440.0,3.6,7.2,4.1176470588
29147.0,Missouri,Nodaway,21.939136537,8.9,43.431750107,41952.0,3.2,4.9,4.8201577099
29149.0,Missouri,Oregon,9.2540291796,12.7,80.534877309,29464.0,2.9,6.6,4.4389851295
29151.0,Missouri,Osage,4.4375217356,11.2,100.0,48990.0,2.3,8.2,3.4955731225
29153.0,Missouri,Ozark,28.18778544,13.8,100.0,30799.0,,4.9,3.5123614663
29155.0,Missouri,Pemiscot,4.3563853162,11.7,49.267599475,28664.0,4.6,5.8,5.3611409673
29157.0,Missouri,Perry,4.8109591818,11.1,55.621738443,53798.0,3.0,7.9,3.7443838323
29159.0,Missouri,Pettis,6.1253704606,11.7,37.778725623,39527.0,5.2,7.2,4.0620743992
29161.0,Missouri,Phelps,6.3418545008,11.4,46.224200549,38930.0,3.9,6.9,4.5504204084
29163.0,Missouri,Pike,9.9712230518,11.6,54.379995679,39499.0,4.8,6.8,4.696238467
29165.0,Missouri,Platte,6.060423416,9.9,15.807975639,68411.0,3.4,7.7,3.9572614371
29167.0,Missouri,Polk,3.4165991281,12.2,68.869833317,38023.0,3.2,7.2,4.5712864915
29169.0,Missouri,Pulaski,6.4009428909,10.1,44.031449669,49499.0,3.4,6.6,3.6831086029
29171.0,Missouri,Putnam,11.110028275,11.1,100.0,34106.0,,6.7,4.7882033705
29173.0,Missouri,Ralls,2.8754003606,13.5,96.105045736,49393.0,,8.2,3.1267460726
29175.0,Missouri,Randolph,7.3150961453,11.9,45.175887306,38988.0,5.1,6.8,4.592608378
29177.0,Missouri,Ray,3.4943105812,11.8,75.219204903,52430.0,5.9,7.7,3.9188863995
29179.0,Missouri,Reynolds,20.698693034,12.7,100.0,32089.0,5.5,5.1,4.6333630687
29181.0,Missouri,Ripley,13.110369849,11.9,100.0,30843.0,5.9,5.9,3.6916650964
29183.0,Missouri,St. Charles,5.0067818794,8.2,5.8304783833,70468.0,3.1,8.2,3.5192108593
29185.0,Missouri,St. Clair,3.5595766762,12.8,100.0,30612.0,,7.3,4.3131118257
29186.0,Missouri,Ste. Genevieve,8.536341926,11.6,76.142187931,48266.0,4.3,7.5,4.0098336949
29187.0,Missouri,St. Francois,5.6351611177,11.2,39.763460273,37696.0,4.3,6.9,4.7681298935
29189.0,Missouri,St. Louis,4.9898222699,9.8,1.1379903379,59284.0,3.1,7.2,4.7097358372
29195.0,Missouri,Saline,9.8046108616,12.3,45.806589645,38230.0,3.0,6.7,3.9483546876
29197.0,Missouri,Schuyler,31.53141448,12.3,100.0,36029.0,,4.2,3.860799701
29199.0,Missouri,Scotland,6.6997180531,11.4,100.0,36511.0,3.8,7.5,4.4929396662
29201.0,Missouri,Scott,12.098745483,11.2,41.552907555,40441.0,4.3,6.2,4.7145192364
29203.0,Missouri,Shannon,13.090004579,13.3,100.0,26538.0,2.9,6.1,4.2681330191
29205.0,Missouri,Shelby,14.909930488,12.3,100.0,40420.0,2.0,6.3,4.2330616713
29207.0,Missouri,Stoddard,2.3056315755,10.8,69.791110518,37689.0,4.5,7.5,4.5793083062
29209.0,Missouri,Stone,0.3180450893,11.7,88.687038072,39018.0,,7.5,3.9906379845
29211.0,Missouri,Sullivan,13.96141051,11.1,100.0,37039.0,6.8,6.7,4.2564185475
29213.0,Missouri,Taney,8.6588205176,11.7,43.860667634,34860.0,5.2,6.5,4.1391027787
29215.0,Missouri,Texas,6.1851628803,11.0,99.21178099,34266.0,4.7,7.0,4.1364884716
29217.0,Missouri,Vernon,8.4739824691,12.6,58.258896923,35090.0,4.7,6.9,4.0769916435
29219.0,Missouri,Warren,1.789323564,11.2,63.039399625,52517.0,3.3,7.9,3.7165646594
29221.0,Missouri,Washington,8.9605479655,13.0,80.476284977,33491.0,5.0,6.3,4.3506306777
29223.0,Missouri,Wayne,19.235962668,12.8,100.0,31208.0,5.5,5.4,4.068309583
29225.0,Missouri,Webster,2.0708892169,10.8,73.929617148,44069.0,3.9,7.8,3.9793093182
29227.0,Missouri,Worth,10.265502392,12.8,100.0,37832.0,,7.3,4.1904531527
29229.0,Missouri,Wright,6.087635463,13.2,76.625033218,29605.0,4.1,6.7,4.0194837875
29510.0,Missouri,St. Louis City,4.6739326475,12.3,0.000313191,34346.0,4.5,5.0,6.1957373836
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
6000.0,California,,3.1180602836,8.1,5.0473834242,60185.0,3.6,7.5,5.0850465002
6001.0,California,Alameda,1.6041283834,7.7,0.3886057535,72128.0,3.2,7.6,5.3771652965
6003.0,California,Alpine,12.98823421,10.1,100.0,49392.0,,6.5,5.5934612651
6005.0,California,Amador,3.1500919932,10.1,60.423722139,52357.0,4.2,7.7,4.3898180561
6007.0,California,Butte,7.2190962939,9.5,18.901818182,42395.0,4.5,6.4,4.8034201954
6009.0,California,Calaveras,2.1470781515,10.0,75.409188644,52598.0,4.3,7.7,4.4352682349
6011.0,California,Colusa,2.6823177307,8.3,31.724170129,48897.0,2.6,7.0,3.7350916046
6013.0,California,Contra Costa,2.7035880116,8.3,0.7927361121,78909.0,3.4,8.0,4.817297898
6015.0,California,Del Norte,10.217322438,8.7,33.67354072,38663.0,4.0,6.0,5.795032338
6017.0,California,El Dorado,4.752817828,8.0,34.699930409,63002.0,3.1,7.9,4.4758177337
6019.0,California,Fresno,5.4520837827,9.0,10.805201784,43741.0,3.7,6.5,5.0275273406
6021.0,California,Glenn,5.3382633526,8.4,40.871915227,42129.0,3.1,6.9,5.2317155756
6023.0,California,Humboldt,6.5028500737,8.3,29.758659367,40882.0,3.9,6.5,4.7222985348
6025.0,California,Imperial,8.04700349,8.0,17.417835534,40106.0,3.8,5.3,5.6238951921
6027.0,California,Inyo,10.777635957,10.0,46.430497142,45784.0,,6.9,4.723239046
6029.0,California,Kern,5.4041762475,9.0,10.206030983,46688.0,4.2,6.9,4.973493854
6031.0,California,Kings,5.6404678011,8.5,10.851603457,45794.0,4.3,6.5,4.4164447403
6033.0,California,Lake,7.7333895985,10.5,33.106007887,36973.0,4.5,6.0,4.9447629969
6035.0,California,Lassen,29.7211497,8.0,70.525863304,50487.0,4.1,4.3,4.2734392891
6037.0,California,Los Angeles,1.4194373143,8.0,0.6052183584,54443.0,3.7,7.4,5.2926142812
6039.0,California,Madera,7.5331215583,8.9,32.924800318,41223.0,4.6,6.8,4.3096109399
6041.0,California,Marin,1.9766009182,6.6,6.519973535,94347.0,3.0,8.5,5.53801641
6043.0,California,Mariposa,5.9202769324,10.3,100.0,45251.0,3.4,7.2,4.980430236
6045.0,California,Mendocino,7.483601001,8.0,45.230587083,42001.0,4.0,6.8,4.9219335139
6047.0,California,Merced,5.504610526,8.3,14.273260019,41003.0,4.2,6.3,4.5675161256
6049.0,California,Modoc,14.992596418,9.2,69.956638447,37055.0,,5.8,4.7568405691
6051.0,California,Mono,8.1518130328,6.8,45.831573018,55107.0,3.1,7.2,3.2662904564
6053.0,California,Monterey,3.1179967116,6.7,9.8160011757,55411.0,4.6,7.6,4.4657449363
6055.0,California,Napa,2.6440002591,7.4,13.400838193,68619.0,4.0,8.3,4.3095785441
6057.0,California,Nevada,5.3428822862,6.8,42.134785954,55246.0,3.0,7.6,4.4777360623
6059.0,California,Orange,0.9580607064,7.6,0.1433444333,73827.0,3.2,8.4,4.6339807058
6061.0,California,Placer,2.2393955666,7.4,13.787195206,73643.0,2.9,8.2,4.3504743528
6063.0,California,Plumas,1.7841065009,9.6,74.024091568,47645.0,3.4,7.1,4.9136005256
6065.0,California,Riverside,6.178630951,9.6,4.6223102326,53909.0,4.1,7.4,4.5493162039
6067.0,California,Sacramento,3.6603298033,8.8,2.062112169,52980.0,3.7,7.0,4.6406862956
6069.0,California,San Benito,2.9766766224,7.2,24.004414771,66780.0,2.6,7.9,4.1868472358
6071.0,California,San Bernardino,7.4625558444,9.1,4.7344991426,52112.0,4.1,7.0,4.6223646409
6073.0,California,San Diego,2.7273860468,7.6,3.2970494422,61365.0,3.7,7.7,4.7927338157
6075.0,California,San Francisco,1.3772819302,6.8,0.0,76933.0,3.1,7.4,6.8349226265
6077.0,California,San Joaquin,3.5830415126,9.6,8.4728573805,51219.0,4.0,6.9,4.7157432462
6079.0,California,San Luis Obispo,3.9892613257,6.9,16.596386994,57743.0,3.5,7.7,4.6624304681
6081.0,California,San Mateo,1.5337128355,7.7,1.8910127483,91061.0,3.2,8.5,4.5588996183
6083.0,California,Santa Barbara,2.9577049501,6.5,5.0175161302,60803.0,3.3,7.9,4.9281038156
6085.0,California,Santa Clara,1.2660099961,7.5,1.0836632724,91843.0,2.7,8.3,4.913709922
6087.0,California,Santa Cruz,4.0350856919,6.4,12.039316721,65282.0,3.7,7.5,5.197425395
6089.0,California,Shasta,7.4129598601,10.5,29.286266455,41236.0,4.1,6.4,4.5696130007
6091.0,California,Sierra,21.442735735,9.8,99.722222222,46449.0,,5.2,5.4396768982
6093.0,California,Siskiyou,8.4442249138,8.7,65.826280624,37108.0,4.9,6.0,4.7437011295
6095.0,California,Solano,4.0682323768,10.7,3.718452427,63398.0,3.3,7.4,4.2567994505
6097.0,California,Sonoma,3.8230314714,6.4,12.353527129,61020.0,3.4,7.8,4.4763599017
6099.0,California,Stanislaus,4.8237908344,9.4,7.9807096081,47808.0,3.9,6.8,4.7316210322
6101.0,California,Sutter,10.438959673,8.8,14.79780867,47903.0,3.3,5.9,4.6468106805
6103.0,California,Tehama,8.1293709011,9.1,51.488268755,43459.0,5.0,6.4,4.1856471816
6105.0,California,Trinity,6.8329891843,9.7,100.0,35708.0,9.2,6.4,4.6689008043
6107.0,California,Tulare,8.05591299,7.5,15.479930074,39657.0,4.5,6.4,4.687459738
6109.0,California,Tuolumne,8.6900089691,9.6,48.96595322,50774.0,3.7,6.8,4.4190060606
6111.0,California,Ventura,2.4686806965,7.0,3.1245521172,76513.0,3.6,8.4,4.4080549676
6113.0,California,Yolo,2.3453707663,6.8,6.9295839163,55011.0,3.2,7.2,5.4403082065
6115.0,California,Yuba,11.840800232,8.5,26.222714989,41824.0,5.3,5.5,4.0582889529
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
24000.0,Maryland,,2.9951133792,10.0,12.803573952,72482.0,3.2,8.2,4.4911618987
24001.0,Maryland,Allegany,15.624559216,11.3,27.252387231,39994.0,3.8,6.7,5.0393102169
24003.0,Maryland,Anne Arundel,3.3595722751,9.7,5.3041349859,85685.0,3.2,8.9,3.8164233214
24005.0,Maryland,Baltimore,3.0525156,10.1,6.5338018879,64624.0,3.5,8.1,4.0920251456
24009.0,Maryland,Calvert,4.6418509137,9.6,38.709895534,91993.0,3.5,9.0,3.4649300807
24011.0,Maryland,Caroline,2.2571869989,10.6,75.999516119,46015.0,4.0,8.3,4.2589885753
24013.0,Maryland,Carroll,3.7418278318,8.5,39.506025106,82073.0,3.4,9.2,3.9109202259
24015.0,Maryland,Cecil,4.6711000322,10.2,42.102504253,64880.0,3.9,8.4,4.3280086346
24017.0,Maryland,Charles,3.7297429945,10.4,29.503722254,87577.0,2.9,8.4,3.4356488128
24019.0,Maryland,Dorchester,2.9072527503,14.8,56.220491753,42542.0,3.0,7.4,4.6970305182
24021.0,Maryland,Frederick,1.8043046907,8.7,25.207704008,83489.0,3.2,9.3,3.8150493719
24023.0,Maryland,Garrett,1.9172889283,11.4,83.898727448,44404.0,3.7,8.7,4.6955176933
24025.0,Maryland,Harford,3.4347004189,9.5,17.757100961,77453.0,3.8,8.8,3.8494397565
24027.0,Maryland,Howard,1.7179034972,8.2,9.2516153752,108503.0,2.5,9.3,3.60643082
24029.0,Maryland,Kent,0.0281505658,10.6,72.585037382,55695.0,3.4,8.7,4.8021421529
24031.0,Maryland,Montgomery,1.2207060713,7.1,2.3837773481,97873.0,2.6,9.2,4.1818570048
24033.0,Maryland,Prince George's,3.8850124366,11.6,1.9667137662,71682.0,3.0,7.4,3.6680962922
24035.0,Maryland,Queen Anne's,3.1112074655,9.5,54.487635466,80143.0,3.2,9.2,3.9119475138
24037.0,Maryland,St. Mary's,2.2060397743,9.2,50.417970347,78274.0,2.9,8.9,3.7368366447
24039.0,Maryland,Somerset,11.068829951,11.4,45.791462032,36106.0,4.2,6.1,5.2654909765
24041.0,Maryland,Talbot,1.5957704333,10.3,54.655656133,57525.0,3.0,8.7,4.5751268278
24043.0,Maryland,Washington,6.2309436586,11.8,29.489927423,55643.0,3.7,7.8,4.4321078009
24045.0,Maryland,Wicomico,7.1132390971,11.0,25.805961533,47536.0,3.4,7.1,4.4164758678
24047.0,Maryland,Worcester,3.8195692519,13.3,35.526878377,52276.0,3.4,8.0,4.2365213315
24510.0,Maryland,Baltimore City,1.2250858434,12.7,0.0,41988.0,3.9,6.1,6.1561157665
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
32000.0,Nevada,,3.5174955465,8.4,5.8045191518,51250.0,3.7,7.4,4.2802268076
32001.0,Nevada,Churchill,7.031349455,9.9,34.7147968,50158.0,3.9,7.4,3.9302081585
32003.0,Nevada,Clark,2.0279983152,8.7,1.3060731247,51071.0,3.8,7.5,4.154727197
32005.0,Nevada,Douglas,12.07741345,8.4,31.553077856,56613.0,3.8,6.9,4.0807546044
32007.0,Nevada,Elko,5.5610833999,8.1,37.85079274,71354.0,3.5,8.6,3.7344179578
32009.0,Nevada,Esmeralda,29.003070328,10.2,100.0,41075.0,,4.9,5.1480663825
32011.0,Nevada,Eureka,24.909819835,8.5,100.0,66592.0,,5.9,4.5536965301
32013.0,Nevada,Humboldt,8.8280145391,7.1,37.875121007,66290.0,4.1,8.0,4.6407308036
32015.0,Nevada,Lander,4.2689984855,7.9,39.047619048,69658.0,,8.7,4.4867668774
32017.0,Nevada,Lincoln,34.599082293,8.9,100.0,44366.0,2.6,4.0,4.4865773864
32019.0,Nevada,Lyon,12.42282619,9.6,36.937283571,46526.0,4.4,6.3,3.6950335924
32021.0,Nevada,Mineral,15.714871665,10.7,31.91533948,40496.0,4.3,5.6,5.2951080931
32023.0,Nevada,Nye,19.402145603,10.4,35.270559323,42998.0,4.7,5.4,4.3589472513
32027.0,Nevada,Pershing,3.4867972441,8.8,100.0,51548.0,5.0,7.6,4.0724689483
32029.0,Nevada,Storey,1.1671477805,9.3,92.643391521,59785.0,3.5,8.6,4.1223652304
32031.0,Nevada,Washoe,5.2270347824,6.8,4.2668963733,53565.0,3.5,7.3,4.8120280229
32033.0,Nevada,White Pine,14.262537241,8.7,53.33000997,52588.0,2.6,6.9,4.1011566954
32510.0,Nevada,Carson City,3.004404427,8.8,4.8395267214,47476.0,3.3,7.6,4.5381518405
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
9000.0,Connecticut,,3.8919486958,8.5,12.007368574,67262.0,3.1,7.9,5.0093488661
9001.0,Connecticut,Fairfield,2.5639607754,7.3,4.5840609318,81816.0,2.8,8.3,5.7591424157
9003.0,Connecticut,Hartford,4.2212261428,8.9,5.4086401332,63491.0,3.1,7.7,5.0497829464
9005.0,Connecticut,Litchfield,1.7077812826,7.1,41.448556551,70519.0,3.0,8.7,4.103902607
9007.0,Connecticut,Middlesex,4.6573685895,8.7,24.540066153,75335.0,3.2,8.4,4.2998698587
9009.0,Connecticut,New Haven,4.0107062258,9.5,3.6399811241,58672.0,3.5,7.6,5.169277033
9011.0,Connecticut,New London,4.3994973561,8.6,25.808323147,62638.0,2.9,7.9,4.1667331339
9013.0,Connecticut,Tolland,8.5112957697,7.9,38.207883896,73660.0,2.8,7.9,3.7824765139
9015.0,Connecticut,Windham,6.1699391825,10.2,49.761036241,55948.0,3.2,7.6,4.480352946
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
30000.0,Montana,,8.9534357954,7.6,44.106972302,46893.0,3.3,7.2,4.3918475015
30001.0,Montana,Beaverhead,8.4869768482,8.2,50.151416829,40054.0,3.0,7.3,4.3251903193
30003.0,Montana,Big Horn,24.450562826,13.0,71.908278274,38026.0,3.2,4.3,5.1100422046
30005.0,Montana,Blaine,20.086842874,11.9,100.0,35215.0,3.2,5.5,4.8039536469
30007.0,Montana,Broadwater,11.097935477,7.6,100.0,46246.0,2.2,7.2,3.6388074291
30009.0,Montana,Carbon,11.184247662,7.9,100.0,46413.0,2.2,7.4,4.5667451904
30011.0,Montana,Carter,41.504469537,8.5,100.0,39017.0,2.3,4.3,6.1803769477
30013.0,Montana,Cascade,8.2095034751,8.3,19.821215586,43674.0,3.6,7.3,4.2518343552
30015.0,Montana,Chouteau,34.697881318,9.5,100.0,41177.0,2.6,4.4,3.9659929574
30017.0,Montana,Custer,17.589280811,10.3,17.907513463,43958.0,2.7,6.5,4.4185559049
30019.0,Montana,Daniels,34.922777193,8.7,100.0,51400.0,,5.1,4.1176470588
30021.0,Montana,Dawson,10.208672276,8.1,27.57082311,50650.0,2.6,7.4,4.2970143112
30023.0,Montana,Deer Lodge,3.3325123622,8.0,33.641643364,37542.0,5.2,7.3,4.5148753528
30025.0,Montana,Fallon,5.3858181171,7.6,100.0,59083.0,,8.5,3.6064008108
30027.0,Montana,Fergus,11.892985626,8.8,47.436561367,41111.0,2.3,7.2,4.2916253069
30029.0,Montana,Flathead,3.9996210156,6.9,51.484691184,46885.0,3.4,7.6,4.1132616836
30031.0,Montana,Gallatin,4.3207102874,4.4,33.542613922,56680.0,2.4,7.7,4.2047091293
30033.0,Montana,Garfield,19.201744533,7.8,100.0,38663.0,,6.7,4.4658100724
30035.0,Montana,Glacier,10.327556336,12.8,44.010747071,33648.0,4.6,5.8,5.0480467324
30037.0,Montana,Golden Valley,39.572864498,9.5,100.0,36747.0,,4.2,3.9213978495
30039.0,Montana,Granite,21.892663296,8.6,100.0,41391.0,,5.6,3.8461612146
30041.0,Montana,Hill,16.053363227,9.4,40.003727634,43244.0,3.7,6.4,4.7951516481
30043.0,Montana,Jefferson,12.544000517,7.5,100.0,59001.0,3.0,7.7,3.587428763
30045.0,Montana,Judith Basin,20.35635232,9.5,100.0,41731.0,1.6,6.6,3.9624658337
30047.0,Montana,Lake,8.069143973,9.7,83.43073819,39219.0,4.0,6.6,4.9443471736
30049.0,Montana,Lewis and Clark,6.28219025,6.4,28.929726319,53982.0,3.0,8.0,3.594764977
30051.0,Montana,Liberty,19.650676068,8.0,100.0,39073.0,,5.5,5.5805241317
30053.0,Montana,Lincoln,6.4568138747,10.8,79.79377254,34926.0,3.8,6.5,4.4414937759
30055.0,Montana,McCone,30.673921708,9.1,100.0,41918.0,1.7,5.7,4.5181954605
30057.0,Montana,Madison,10.992635754,7.5,100.0,44046.0,2.8,7.3,3.9184886436
30059.0,Montana,Meagher,49.655385647,9.3,100.0,35694.0,,2.9,3.5705496517
30061.0,Montana,Mineral,17.999011942,9.5,100.0,36169.0,3.9,5.5,3.9906103286
30063.0,Montana,Missoula,7.9063454313,4.6,22.326828242,45895.0,3.5,7.1,4.7987227137
30065.0,Montana,Musselshell,13.623357238,8.1,100.0,39403.0,2.7,7.0,5.0450254176
30067.0,Montana,Park,14.539433063,6.6,47.73599386,42439.0,3.1,6.9,4.1511669844
30069.0,Montana,Petroleum,47.643098006,9.3,100.0,37276.0,,3.5,4.2034545455
30071.0,Montana,Phillips,10.803957373,8.7,100.0,40202.0,3.1,7.4,4.758792284
30073.0,Montana,Pondera,24.555794154,10.3,58.101738989,40694.0,2.9,5.5,3.8955267095
30075.0,Montana,Powder River,20.286930363,8.5,100.0,43107.0,1.5,6.6,4.9487179487
30077.0,Montana,Powell,7.4964218052,8.0,54.219439306,39820.0,3.8,7.2,3.8323356466
30079.0,Montana,Prairie,37.720111179,9.9,100.0,41843.0,2.8,4.6,4.7037263286
30081.0,Montana,Ravalli,1.9662089349,7.2,84.626479658,39487.0,3.1,7.9,4.6006224066
30083.0,Montana,Richland,9.908510785,7.5,44.202749846,64171.0,2.8,7.5,4.6983563265
30085.0,Montana,Roosevelt,26.319681534,14.3,39.731414868,34291.0,3.0,4.8,5.008336112
30087.0,Montana,Rosebud,10.231223006,10.9,100.0,50597.0,3.3,6.8,4.5691911085
30089.0,Montana,Sanders,21.795412216,10.9,100.0,34847.0,2.6,4.9,3.9497349662
30091.0,Montana,Sheridan,11.261243564,10.5,100.0,50292.0,3.4,7.6,4.3760817137
30093.0,Montana,Silver Bow,9.134753424,8.3,11.441520468,40691.0,4.1,7.1,4.7901983381
30095.0,Montana,Stillwater,5.8055638432,8.2,100.0,58109.0,2.9,8.2,4.0306504353
30097.0,Montana,Sweet Grass,8.6467355527,8.1,100.0,43146.0,3.3,7.9,4.4054212741
30099.0,Montana,Teton,20.541559078,9.4,100.0,43828.0,2.9,6.4,4.5002415848
30101.0,Montana,Toole,11.391708866,8.9,42.956423742,44252.0,2.4,7.1,4.0080356705
30103.0,Montana,Treasure,39.928910051,9.1,100.0,48282.0,,4.3,3.2976164055
30105.0,Montana,Valley,13.901215306,9.8,55.204233953,45747.0,3.2,7.0,4.9354747498
30107.0,Montana,Wheatland,43.820793658,7.8,100.0,32519.0,3.3,4.0,4.8702136993
30109.0,Montana,Wibaux,16.015893786,9.7,100.0,43722.0,,6.9,5.653393769
30111.0,Montana,Yellowstone,6.6389398886,8.5,16.68829238,52079.0,3.5,7.9,4.2849283464
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
13000.0,Georgia,,8.0201819831,10.5,24.9338204,47765.0,3.3,6.5,5.0021185372
13001.0,Georgia,Appling,5.8405469106,15.1,71.441105506,36915.0,4.5,6.8,5.1396273951
13003.0,Georgia,Atkinson,10.924855376,11.3,100.0,30883.0,,5.5,5.6763113367
13005.0,Georgia,Bacon,2.7299776476,11.0,69.286229272,33781.0,,7.3,6.4611836448
13007.0,Georgia,Baker,43.5125328,14.4,100.0,37135.0,,1.3,6.5060378435
13009.0,Georgia,Baldwin,8.5783056939,11.6,35.139982502,35815.0,4.7,5.1,6.3648075669
13011.0,Georgia,Banks,3.6406402761,11.3,93.829845067,42495.0,,8.1,4.429532021
13013.0,Georgia,Barrow,5.7270922907,11.2,30.06184497,54668.0,4.3,7.7,3.5476984656
13015.0,Georgia,Bartow,11.585265549,10.8,35.227692523,46330.0,4.6,6.7,4.1936278131
13017.0,Georgia,Ben Hill,12.208713527,14.4,34.00249518,30090.0,3.7,4.7,5.5523863852
13019.0,Georgia,Berrien,6.2022278655,12.3,76.143316395,37903.0,3.8,6.7,4.7682471264
13021.0,Georgia,Bibb,7.7451386036,10.9,14.410435431,36816.0,3.6,5.4,5.8681239143
13023.0,Georgia,Bleckley,2.7816763066,13.9,51.588455944,40369.0,3.8,6.6,6.7071868279
13025.0,Georgia,Brantley,5.5217227522,11.1,99.44598338,36758.0,4.2,7.2,4.6322643979
13027.0,Georgia,Brooks,3.9409724662,15.5,71.039832543,34367.0,4.8,6.6,5.2259264885
13029.0,Georgia,Bryan,1.9161852183,10.6,52.343465749,66066.0,4.4,8.0,4.2060065526
13031.0,Georgia,Bulloch,10.187304781,10.6,48.283179287,36484.0,3.6,5.2,6.521659751
13033.0,Georgia,Burke,5.4618519879,13.1,74.9957111,32675.0,,5.5,5.8961275988
13035.0,Georgia,Butts,1.2231379881,12.3,77.941238639,43330.0,,7.5,3.9542093418
13037.0,Georgia,Calhoun,9.3257149645,12.3,100.0,30727.0,,4.9,6.1645072634
13039.0,Georgia,Camden,11.219549804,10.9,31.44339081,49098.0,3.0,6.4,4.4579605556
13043.0,Georgia,Candler,3.7615389987,12.1,66.966721222,31427.0,,6.8,5.170122695
13045.0,Georgia,Carroll,10.687321146,12.4,41.825074416,45493.0,4.1,6.4,4.7675952679
13047.0,Georgia,Catoosa,11.080922436,12.3,28.102029965,50847.0,5.4,7.4,4.0808899783
13049.0,Georgia,Charlton,11.047830829,11.0,51.022923342,35165.0,5.1,6.5,4.807191411
13051.0,Georgia,Chatham,5.8665390942,10.2,4.5049938143,45254.0,2.8,6.3,4.8660329797
